ID,Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
222894,FERD3L,0,NA,NA,NA,NA,NA
222950,NYAP1,0.9828800603,0.7264928209,4.7168030818,0.1540222919,0.877592159,NA
222967,RSPH10B,0.3654834873,4.3334849544,4.8880309428,0.8865502295,0.3753210998,NA
223075,CCDC129,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
223117,SEMA3D,0.2834090218,1.3353699194,4.8018722221,0.2780935972,0.7809405107,NA
2239,GPC4,1.779360736,5.7109540089,4.407325399,1.2957867849,0.1950489522,NA
2246,FGF1,0,NA,NA,NA,NA,NA
2248,FGF3,0,NA,NA,NA,NA,NA
2249,FGF4,0,NA,NA,NA,NA,NA
2250,FGF5,1.8078154816,0.1314253281,3.4984906294,0.0375662942,0.9700334823,NA
2251,FGF6,0,NA,NA,NA,NA,NA
2254,FGF9,0.5931202453,4.7898186401,4.8876765032,0.9799786539,0.3270966556,NA
2255,FGF10,0,NA,NA,NA,NA,NA
225689,MAPK15,1.1418973409,-1.2708608364,4.6545089486,-0.2730386493,0.7848235061,NA
2257,FGF12,2.7381031286,-2.4087900318,3.0873574584,-0.7802109294,0.4352667302,NA
2259,FGF14,0.6884669986,-0.5417048845,4.7219885979,-0.1147196511,0.9086673374,NA
2263,FGFR2,0.5931202453,4.7898186401,4.8876765032,0.9799786539,0.3270966556,NA
2267,FGL1,2.5005383684,-2.649903909,3.290217219,-0.8053887427,0.4205953859,NA
2277,VEGFD,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
22798,LAMB4,0.2834090218,1.3353699194,4.8018722221,0.2780935972,0.7809405107,NA
22801,ITGA11,0.3442334993,0.45158329,4.7636700823,0.0947973479,0.9244757935,NA
22802,CLCA4,0,NA,NA,NA,NA,NA
2281,FKBP1B,0.1617600669,3.9948649635,4.8913841541,0.8167146226,0.4140915329,NA
2282,FKBP1AP1,2.8437494498,0.0169422902,2.9116509089,0.0058187917,0.9953573021,NA
22829,NLGN4Y,1.7244009668,-0.2013680576,3.5615478307,-0.0565394787,0.9549120464,NA
22843,PPM1E,0.3843446113,2.878577089,4.8797327854,0.5899046558,0.5552545726,NA
22844,FRMPD1,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
22865,SLITRK3,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
22871,NLGN1,0,NA,NA,NA,NA,NA
22895,RPH3A,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
22899,ARHGEF15,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
229,ALDOB,0.1147444998,1.9071280589,4.8866729378,0.3902712711,0.6963359647,NA
2290,FOXG1,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
22917,ZP1,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
22925,PLA2R1,4.0510739957,-3.5866236331,2.6865150741,-1.3350469043,0.1818609955,NA
22941,SHANK2,2.3234988499,-1.6893291716,3.1442934277,-0.5372682959,0.5910823018,NA
22947,DUX4L1,0.2225845444,2.432769439,4.8823575088,0.4982776117,0.6182883856,NA
22952,CYP2G1P,0,NA,NA,NA,NA,NA
22953,P2RX2,0.1511434474,1.7059119707,4.8737781433,0.3500183883,0.7263248976,NA
2298,FOXD4,0.639615939,0.3650573123,4.7303003126,0.0771742359,0.9384849373,NA
22986,SORCS3,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
22987,SV2C,0.2156800892,4.1405351345,4.8905455952,0.8466407385,0.3971953995,NA
2299,FOXI1,0,NA,NA,NA,NA,NA
22996,TTC39A,2.849536948,1.1504605243,2.9117488877,0.3951098012,0.6927618558,NA
22997,IGSF9B,0.4852802007,4.6450296934,4.8882104145,0.9502515848,0.3419844331,NA
22999,RIMS1,1.7101806544,0.4068553883,3.582709649,0.113560804,0.9095859601,NA
23007,PLCH1,0.2589834921,2.2315467173,4.8694509802,0.4582748089,0.6467550201,NA
2301,FOXE3,0.1511434474,1.7059119707,4.8737781433,0.3500183883,0.7263248976,NA
23017,FAIM2,0,NA,NA,NA,NA,NA
2302,FOXJ1,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23024,PDZRN3,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23040,MYT1L,1.1144079411,0.6230599604,4.3341850049,0.1437548143,0.8856940851,NA
23057,NMNAT2,3.7381168431,-1.8755036088,2.5856732718,-0.7253443926,0.468240778,NA
2307,FOXS1,0.2658879472,0.8405686864,4.7893825407,0.175506692,0.8606815129,NA
23072,HECW1,0.3906702217,0.8001649201,4.7623129248,0.1680202315,0.8665673629,NA
23090,ZNF423,0.4313601784,4.5635527672,4.8885350484,0.9335215401,0.3505507542,NA
23105,FSTL4,0,NA,NA,NA,NA,NA
23114,NFASC,0.8358224995,2.2597596594,4.7799082844,0.4727621379,0.6363828893,NA
2312,FLG,0.7354825657,0.4204222322,4.7247672696,0.088982633,0.9290957122,NA
23120,ATP10B,0.8369129683,3.4078943249,4.8814823258,0.6981269413,0.4850978109,NA
23127,COLGALT2,0.2696001115,4.2658144329,4.8898883197,0.8723746135,0.3830040451,NA
23136,EPB41L3,2.1859694553,-1.5385055861,3.2389667178,-0.474998887,0.6347877666,NA
23145,SSPO,0.8116317422,1.4745151714,4.7334040906,0.311512633,0.7554109406,NA
23148,NACAD,0.7230304538,1.0505607284,4.73751734,0.2217534318,0.8245058329,NA
2315,MLANA,1.9544098398,1.0994674287,3.4070115334,0.3227072811,0.7469169374,NA
23166,STAB1,1.4783331674,-1.4948864514,3.8395399198,-0.3893399945,0.6970246543,NA
23194,FBXL7,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
23205,ACSBG1,1.3685638521,1.766812373,3.9725120592,0.4447594738,0.6564935843,NA
23209,MLC1,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
2322,FLT3,0.8088003346,5.0276204844,4.8869071294,1.0287939491,0.3035765107,NA
23236,PLCB1,3.2072872144,-2.091287071,2.7882568821,-0.7500338597,0.4532343122,NA
23237,ARC,0.4884724916,0.8435267275,4.7518544807,0.1775152692,0.8591036726,NA
2324,FLT4,1.0170560951,1.187161151,4.4989283728,0.2638764285,0.7918751394,NA
23254,KAZN,1.0244804238,5.2195032583,4.8863718535,1.0681756147,0.2854413024,NA
2326,FMO1,0,NA,NA,NA,NA,NA
23266,ADGRL2,0.400212306,1.0091874474,4.783079882,0.2109911338,0.8328941898,NA
2327,FMO2,0,NA,NA,NA,NA,NA
2328,FMO3,1.2640661693,0.8048560246,4.1191904609,0.1953917966,0.8450862382,NA
23284,ADGRL3,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
2329,FMO4,3.8341862918,1.2454864077,2.5716884435,0.4843068805,0.6281680936,NA
23302,WSCD1,0,NA,NA,NA,NA,NA
23305,ACSL6,1.2778750796,0.0535188759,4.1027419268,0.0130446606,0.9895921619,NA
2331,FMOD,0,NA,NA,NA,NA,NA
23316,CUX2,2.1166897802,3.5096411716,3.7156545295,0.9445552981,0.3448859579,NA
2334,AFF2,0.2696001115,4.2658144329,4.8898883197,0.8723746135,0.3830040451,NA
23349,PHF24,0.3737280793,1.3661997587,4.7849793516,0.285518423,0.775246992,NA
23359,FAM189A1,3.6126414944,6.4759462288,3.3365136542,1.9409320326,0.052266522,NA
23409,SIRT4,1.8442144293,0.0901231978,3.481099076,0.0258892941,0.9793456393,NA
23414,ZFPM2,1.697678048,-1.3296972808,3.6186711687,-0.3674545762,0.7132799684,NA
23416,KCNH3,2.0885346282,2.5879768944,3.3903236115,0.763342144,0.4452593744,NA
23418,CRB1,2.102979397,0.0270654976,3.2765775326,0.0082602952,0.993409313,NA
23426,GRIP1,0.1511434474,1.7059119707,4.8737781433,0.3500183883,0.7263248976,NA
23428,SLC7A8,0.4451690887,1.8765413432,4.7982185797,0.3910912586,0.6957297818,NA
23430,TPSD1,0,NA,NA,NA,NA,NA
23434,LINC01565,0.1511434474,1.7059119707,4.8737781433,0.3500183883,0.7263248976,NA
23436,CELA3B,0.8446794088,0.1801710528,4.7169904694,0.0381961876,0.9695312605,NA
23439,ATP1B4,2.4893782171,-0.2982957845,3.051554083,-0.0977520884,0.922129153,NA
23440,OTP,2.1568008922,5.9024072663,4.0753190524,1.4483301038,0.1475247524,NA
2346,FOLH1,0.1147444998,1.9071280589,4.8866729378,0.3902712711,0.6963359647,NA
23493,HEY2,2.2638289239,0.3261195274,3.1867973732,0.1023345664,0.9184911193,NA
2350,FOLR2,0.2696001115,4.2658144329,4.8898883197,0.8723746135,0.3830040451,NA
23500,DAAM2,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23519,ANP32D,0.4746635813,2.7875029382,4.8662831687,0.5728197151,0.5667667688,NA
2352,FOLR3,0,NA,NA,NA,NA,NA
23520,ANP32C,2.1908032944,0.5298061726,3.2525358705,0.1628901859,0.8706048981,NA
23538,OR52A1,0,NA,NA,NA,NA,NA
23542,MAPK8IP2,0.3774401561,4.4744324929,4.8889115563,0.9152205847,0.3600758403,NA
23544,SEZ6L,0.2696001115,4.2658144329,4.8898883197,0.8723746135,0.3830040451,NA
23546,SYNGR4,0.2050634697,2.0109014179,4.8710813991,0.4128244333,0.6797352488,NA
23553,HYAL4,0.8446794088,0.1801710528,4.7169904694,0.0381961876,0.9695312605,NA
23562,CLDN14,1.6357349222,1.0522581047,3.6646650632,0.2871362284,0.7740080133,NA
23566,LPAR3,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23569,PADI4,0.3373290441,1.5560153457,4.8002183651,0.324155117,0.7458206004,NA
2357,FPR1,0,NA,NA,NA,NA,NA
23574,PRG1,0.1147444998,1.9071280589,4.8866729378,0.3902712711,0.6963359647,NA
2358,FPR2,0,NA,NA,NA,NA,NA
23584,VSIG2,1.2466265105,0.6452018153,4.606975266,0.1400488993,0.888621355,NA
2359,FPR3,0.1686645221,2.2121221504,4.8839835082,0.4529339926,0.6505962727,NA
23591,FAM215A,2.080607884,-0.4237582132,3.2884602743,-0.1288621962,0.8974666902,NA
23601,CLEC5A,0,NA,NA,NA,NA,NA
23614,PPY2P,0,NA,NA,NA,NA,NA
23615,PYY2,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23617,TSSK2,0,NA,NA,NA,NA,NA
23619,ZIM2,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23620,NTSR2,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23624,CBLC,0,NA,NA,NA,NA,NA
23626,SPO11,0,NA,NA,NA,NA,NA
23627,PRND,0.6433281033,2.020620685,4.7813022221,0.4226088607,0.6725806607,NA
23629,BRD7P3,0.7004404165,-0.1392493085,4.7221617653,-0.0294884664,0.9764750174,NA
23630,KCNE5,1.4842953478,-0.4166156878,3.7992489771,-0.1096573797,0.9126811025,NA
23632,CA14,1.0345771698,1.3593207685,4.4862621231,0.3029962876,0.7618926908,NA
23639,LRRC6,0.5086833938,1.1250635411,4.7573799623,0.2364880564,0.8130539741,NA
23671,TMEFF2,0.2294889995,1.0303805691,4.8046076555,0.2144567555,0.8301908866,NA
23676,SMPX,0.9130622839,-0.9418912087,4.7116149209,-0.1999083593,0.8415522526,NA
23678,SGK3,4.2290329226,5.7913271836,3.4408759521,1.683096765,0.0923563607,NA
23704,KCNE4,2.648782726,-0.873802373,2.974356306,-0.2937786476,0.7689270522,NA
23705,CADM1,1.2389642623,3.9034307412,4.6927013964,0.8318088903,0.4055168249,NA
23732,FRRS1L,0,NA,NA,NA,NA,NA
23743,BHMT2,2.8174472481,-0.8666389849,2.8966170891,-0.2991900407,0.7647950478,NA
23746,AIPL1,1.9820083049,0.0573779572,3.3896881019,0.0169272085,0.9864946866,NA
23766,GABARAPL3,0.4170313946,0.194141803,4.7500280927,0.0408717168,0.9673981653,NA
23767,FLRT3,4.0873878785,-3.1641789008,2.4974194523,-1.2669793606,0.2051626699,NA
23768,FLRT2,2.6699747098,-2.7711490705,3.2190292393,-0.8608648336,0.3893124919,NA
23769,FLRT1,3.0745540683,-2.3418187897,2.7936064576,-0.8382779841,0.4018745977,NA
23779,ARHGAP8,1.5829318143,1.3747329564,3.7302841677,0.3685330379,0.7124758153,NA
23782,AP1B1P1,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
23783,ANKRD62P1-PARP4P3,0,NA,NA,NA,NA,NA
23784,POTEH,0.6000247005,3.2577910137,4.8780511824,0.667846829,0.5042313708,NA
238,ALK,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
239,ALOX12,3.3921887256,0.1084568276,2.6912676249,0.0402995327,0.9678543263,NA
24150,TP53TG3,0,NA,NA,NA,NA,NA
242,ALOX12B,1.6736732353,-1.9266011533,3.9175011471,-0.4917933859,0.6228654127,NA
245,ALOX12P2,0.5813418443,2.6591767548,4.8500736766,0.5482755381,0.5835027213,NA
245802,MS4A6E,0,NA,NA,NA,NA,NA
245806,VGLL2,0,NA,NA,NA,NA,NA
245908,DEFB105A,0,NA,NA,NA,NA,NA
245909,DEFB106A,0,NA,NA,NA,NA,NA
245910,DEFB107A,0,NA,NA,NA,NA,NA
245911,DEFB108B,0,NA,NA,NA,NA,NA
245912,DEFB109P1,0,NA,NA,NA,NA,NA
245913,DEFB110,0,NA,NA,NA,NA,NA
245915,DEFB112,0,NA,NA,NA,NA,NA
245927,DEFB113,0,NA,NA,NA,NA,NA
245928,DEFB114,0,NA,NA,NA,NA,NA
245929,DEFB115,0,NA,NA,NA,NA,NA
245930,DEFB116,0,NA,NA,NA,NA,NA
245932,DEFB119,0,NA,NA,NA,NA,NA
245934,DEFB121,0,NA,NA,NA,NA,NA
245935,DEFB122,0,NA,NA,NA,NA,NA
245936,DEFB123,0,NA,NA,NA,NA,NA
245937,DEFB124,0,NA,NA,NA,NA,NA
245938,DEFB125,0,NA,NA,NA,NA,NA
245939,DEFB128,0,NA,NA,NA,NA,NA
245940,DEFB130,0,NA,NA,NA,NA,NA
246,ALOX15,1.1825283264,2.6774305285,4.2991965772,0.6227746232,0.5334326367,NA
246119,TTTY10,0,NA,NA,NA,NA,NA
246122,TTTY7,0,NA,NA,NA,NA,NA
246126,TXLNGY,0,NA,NA,NA,NA,NA
246176,GAS2L2,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
246182,AKR7A2P1,2.7953770842,-0.0403333796,2.9072159493,-0.013873541,0.9889308709,NA
246213,SLC17A8,0.1511434474,1.7059119707,4.8737781433,0.3500183883,0.7263248976,NA
246312,C21orf91-OT1,0.1617600669,3.9948649635,4.8913841541,0.8167146226,0.4140915329,NA
246705,LINC00314,0.6829193419,-0.5203110448,4.7226202673,-0.1101742286,0.9122712004,NA
246744,STH,0,NA,NA,NA,NA,NA
246754,MTVR2,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
246777,SPESP1,0,NA,NA,NA,NA,NA
246778,IL27,0,NA,NA,NA,NA,NA
247,ALOX15B,0.5943145234,1.208283495,4.750947074,0.2543247644,0.7992446694,NA
248,ALPI,4.1063771686,-3.1289764178,2.6716155593,-1.1711926167,0.2415213624,NA
2487,FRZB,0.1686645221,2.2121221504,4.8839835082,0.4529339926,0.6505962727,NA
2488,FSHB,0,NA,NA,NA,NA,NA
249,ALPL,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
2492,FSHR,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
250,ALPP,1.6986186386,0.2633653975,3.6085933061,0.0729828427,0.9418197707,NA
251,ALPPL2,4.1772336777,5.7797077794,3.4526932959,1.673970806,0.0941363371,NA
2515,ADAM2,0,NA,NA,NA,NA,NA
2516,NR5A1,0.7442636928,3.2013423644,4.8645960175,0.6580900763,0.5104802522,NA
2520,GAST,0,NA,NA,NA,NA,NA
2524,FUT2,3.355287259,-0.0985770791,2.6977971533,-0.036539841,0.9708519114,NA
2525,FUT3,0.1617600669,3.9948649635,4.8913841541,0.8167146226,0.4140915329,NA
2527,FUT5,0.7405515285,1.2757294475,4.7423386156,0.2690085105,0.7879231335,NA
2528,FUT6,1.3331519003,-0.2167916305,3.9772694004,-0.0545076555,0.9565307094,NA
252884,ZNF396,1.7788408626,1.5808773034,3.5517420912,0.4450991268,0.6562481198,NA
2529,FUT7,1.3050142062,-1.1521639163,4.0276601076,-0.2860628468,0.7748299869,NA
252946,FAM197Y2,0,NA,NA,NA,NA,NA
252948,TTTY16,0,NA,NA,NA,NA,NA
252949,TTTY17A,0,NA,NA,NA,NA,NA
252950,TTTY18,0,NA,NA,NA,NA,NA
252951,TTTY20,0,NA,NA,NA,NA,NA
252952,TTTY19,0,NA,NA,NA,NA,NA
252953,TTTY21,0,NA,NA,NA,NA,NA
252954,TTTY22,0,NA,NA,NA,NA,NA
252955,TTTY23,0,NA,NA,NA,NA,NA
252995,FNDC5,0.4039565972,2.2071524571,4.8478357034,0.4552861508,0.6489033884,NA
253012,HEPACAM2,0,NA,NA,NA,NA,NA
253017,TECRL,0.3737279918,1.3662022584,4.7849793668,0.2855189445,0.7752465925,NA
253044,LINGO1-AS1,0,NA,NA,NA,NA,NA
253128,LINC00612,0,NA,NA,NA,NA,NA
253152,EPHX4,0,NA,NA,NA,NA,NA
253264,ZNF503-AS1,0.1686645221,2.2121221504,4.8839835082,0.4529339926,0.6505962727,NA
253314,EIF4E1B,0,NA,NA,NA,NA,NA
253559,CADM2,0.2764235614,2.6052213648,4.8812845182,0.5337163517,0.5935377943,NA
253573,LINC02052,0.3235201338,4.3759722302,4.8893551798,0.8949998659,0.3707871597,NA
253582,TMEM244,0,NA,NA,NA,NA,NA
253639,ZNF620,3.9816090476,0.7564754419,2.521117298,0.3000556311,0.7641347219,NA
253738,EBF3,0.1686645221,2.2121221504,4.8839835082,0.4529339926,0.6505962727,NA
2538,G6PC,4.0934868353,-0.5801412468,2.4863265083,-0.2333326878,0.8155030779,NA
253868,C20orf166-AS1,1.9796722945,-0.9388335177,3.355126207,-0.2798206266,0.7796151259,NA
253935,ANGPTL5,1.2146952363,-1.3725897951,4.526626842,-0.3032257447,0.7617178306,NA
253962,CACNA1G-AS1,0,NA,NA,NA,NA,NA
253970,SFTA3,0,NA,NA,NA,NA,NA
254013,ETFBKMT,3.8725106505,-0.7751675649,2.5423807161,-0.3048983026,0.7604436086,NA
254050,LRRC43,0.5006137533,2.0638400204,4.7996657285,0.4299966158,0.6671981029,NA
254099,LINC01342,0,NA,NA,NA,NA,NA
254100,SSSCA1-AS1,2.1345279063,-0.3426993221,3.2536847354,-0.1053265298,0.9161167124,NA
254122,SNX32,1.3187283693,3.7974132921,4.5776337703,0.829558126,0.4067886601,NA
254158,CXorf58,0,NA,NA,NA,NA,NA
254173,TTLL10,0,NA,NA,NA,NA,NA
254187,TSGA10IP,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
254228,FAM26E,0.4345524693,0.6228828009,4.7535250513,0.1310359773,0.895746847,NA
254240,BPIFC,0,NA,NA,NA,NA,NA
254263,CNIH2,0.1617600669,3.9948649635,4.8913841541,0.8167146226,0.4140915329,NA
254268,AKNAD1,0.1147444998,1.9071280589,4.8866729378,0.3902712711,0.6963359647,NA
254272,TBC1D28,0.2225845444,2.432769439,4.8823575088,0.4982776117,0.6182883856,NA
2543,GAGE1,0.665087162,2.3411157429,4.7974945191,0.4879871636,0.6255589333,NA
254312,LINC00710,0,NA,NA,NA,NA,NA
254528,MEIOB,0.7512600729,2.1916560886,4.7805860009,0.4584492546,0.6466297121,NA
254559,MIR9-3HG,0.3774401561,4.4744324929,4.8889115563,0.9152205847,0.3600758403,NA
254773,LYG2,0.2765045759,2.6076375162,4.8812319815,0.5342170841,0.5931913506,NA
254778,C8orf46,0.5599135885,1.2977392742,4.7572263999,0.272793255,0.7850121448,NA
254783,OR6C74,0,NA,NA,NA,NA,NA
254786,OR6C3,0,NA,NA,NA,NA,NA
254827,NAALADL2,0.6433281033,2.020620685,4.7813022221,0.4226088607,0.6725806607,NA
254879,OR2T6,0,NA,NA,NA,NA,NA
254896,LOC254896,3.129830889,-2.6918982072,2.7812808199,-0.9678627875,0.3331129012,NA
254910,LCE5A,0,NA,NA,NA,NA,NA
254950,KRTAP15-1,0,NA,NA,NA,NA,NA
254956,MORN5,0,NA,NA,NA,NA,NA
254973,OR1L4,0,NA,NA,NA,NA,NA
255022,CALHM1,1.1719117069,1.8740713966,4.2756812227,0.4383094293,0.6611619915,NA
255025,LINC00879,0,NA,NA,NA,NA,NA
255057,CBARP,2.5834091593,0.2334660445,3.0071631729,0.0776366399,0.9381170959,NA
255061,TAC4,0.6000247005,3.2577910137,4.8780511824,0.667846829,0.5042313708,NA
255082,CASC2,3.2117015265,-1.3876319744,2.7514688681,-0.5043240687,0.6140336666,NA
255101,CFAP65,0,NA,NA,NA,NA,NA
255119,C4orf22,0,NA,NA,NA,NA,NA
255130,IGFBP7-AS1,0.1147444998,1.9071280589,4.8866729378,0.3902712711,0.6963359647,NA
255167,LINC01018,1.660384192,1.0439254773,3.6405937282,0.2867459418,0.7743068575,NA
255189,PLA2G4F,0.7124138344,0.1870640842,4.7239174235,0.0395993553,0.9684125415,NA
255193,CSNK1G2-AS1,0.6866315062,1.16557303,4.7428883193,0.2457517343,0.8058744218,NA
255220,TXNDC8,0,NA,NA,NA,NA,NA
255239,ANKK1,0.6364236482,3.0565557386,4.8651326431,0.6282574316,0.5298353129,NA
255275,MYADML2,0.3198079695,1.1455572547,4.7866384564,0.2393239567,0.8108543903,NA
255313,CT47A11,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
255330,NUP210P1,0,NA,NA,NA,NA,NA
255349,TMEM211,0,NA,NA,NA,NA,NA
255374,MBLAC1,2.3138090478,-0.0360203999,3.1463407461,-0.0114483468,0.9908657404,NA
2554,GABRA1,0,NA,NA,NA,NA,NA
255411,LINC00935,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
255426,RASGEF1C,2.5641806432,-2.6731992977,3.3335733822,-0.8019020406,0.4226096256,NA
255480,TBX5-AS1,0,NA,NA,NA,NA,NA
2555,GABRA2,0.8119926254,1.5870621494,4.7477641887,0.3342756898,0.7381715331,NA
255512,TOLLIP-AS1,2.0737034288,-0.1576207495,3.2973778443,-0.0478018465,0.961874165,NA
2556,GABRA3,3.4127612169,-1.8737158017,2.7204727221,-0.688746403,0.4909828694,NA
255626,HIST1H2BA,0,NA,NA,NA,NA,NA
255654,LINC01743,0.4276480141,1.5410603778,4.7838307586,0.3221394016,0.7473470898,NA
2557,GABRA4,0.2696001115,4.2658144329,4.8898883197,0.8723746135,0.3830040451,NA
255725,OR52B2,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
255762,PDZD9,1.9013267424,-0.8651379911,3.4196040997,-0.2529936115,0.8002731499,NA
255783,INAFM1,3.9302266009,-0.0327167889,2.5730765196,-0.012715047,0.9898551337,NA
255798,SMCO1,0.4953769467,-0.0634777241,4.7385741099,-0.0133959547,0.9893118942,NA
2558,GABRA5,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
255877,BCL6B,0.52857939,2.8859256026,4.8658358336,0.5930996649,0.5531144547,NA
2559,GABRA6,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
255926,ADAM5,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
255928,SYT14,0.8502270685,0.1587765841,4.7163580588,0.0336650827,0.9731442232,NA
2560,GABRB1,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
256006,ANKRD31,0.6276425211,0.0249229457,4.7276097865,0.0052717857,0.9957937431,NA
256021,LINC01619,3.1621061328,0.4715140411,2.7884377562,0.1690961328,0.8657210267,NA
256076,COL6A5,0.1617600669,3.9948649635,4.8913841541,0.8167146226,0.4140915329,NA
256130,TMEM196,0,NA,NA,NA,NA,NA
256144,OR4C3,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
256148,OR4S1,0,NA,NA,NA,NA,NA
2562,GABRB3,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
256223,CDRT15L2,0,NA,NA,NA,NA,NA
256227,STEAP1B,0.3304363324,2.7534680117,4.8803878601,0.5641904067,0.5726245559,NA
256297,PTF1A,0,NA,NA,NA,NA,NA
2563,GABRD,0,NA,NA,NA,NA,NA
256369,LINC00521,0.989763383,1.994058073,4.5847508239,0.434932704,0.6636112754,NA
256380,SCML4,2.7677592636,0.7209845442,2.9386552261,0.2453450605,0.8061892644,NA
256394,SERPINA11,0.1511434474,1.7059119707,4.8737781433,0.3500183883,0.7263248976,NA
256435,ST6GALNAC3,0.1596904897,2.8784966746,4.8709882554,0.5909471597,0.5545558261,NA
256472,TMEM151A,0.1078400446,3.8200043072,4.89250741,0.7807866166,0.4349280068,NA
2565,GABRG1,0.1147444998,1.9071280589,4.8866729378,0.3902712711,0.6963359647,NA
256536,TCERG1L,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
2566,GABRG2,0.2156800892,4.1405351345,4.8905455952,0.8466407385,0.3971953995,NA
256646,NUTM1,0.9336415803,0.7162788061,4.6809224053,0.1530208673,0.8783818194,NA
256691,MAMDC2,0.2589841334,2.2315220549,4.8694497427,0.4582698606,0.6467585746,NA
2567,GABRG3,0,NA,NA,NA,NA,NA
256710,GLIPR1L1,0.4715376632,2.7523279694,4.8647978964,0.565764093,0.5715541588,NA
256714,MAP7D2,3.0830983856,-0.0050602141,2.8053110532,-0.0018037979,0.9985607783,NA
256764,WDR72,0.614637916,1.4025983773,4.7560588611,0.2949076995,0.7680643901,NA
2568,GABRP,0,NA,NA,NA,NA,NA
256815,C10orf67,1.3368640647,0.6714827755,3.9853672711,0.1684870502,0.8662001305,NA
256880,LOC256880,3.8875864406,0.4167182365,2.542948498,0.1638720709,0.869831854,NA
256892,OR51F1,0,NA,NA,NA,NA,NA
2569,GABRR1,0.6220948644,0.0529027174,4.7286009383,0.011187816,0.9910736005,NA
256933,NPB,0.0539200223,3.5993541215,4.8941299466,0.7354431045,0.4620696785,NA
256957,HEATR9,0.2765045667,2.6076372425,4.8812319875,0.5342170274,0.5931913898,NA
256979,SUN3,1.0335432944,-0.0075847116,4.4460485759,-0.0017059444,0.998638854,NA
257,ALX3,2.2856713537,-0.4751273142,3.162768439,-0.1502251345,0.8805869964,NA
2570,GABRR2,1.7156312844,1.8631783276,3.6509017654,0.5103337332,0.6098176736,NA
257000,TINCR,3.7437056793,-0.402271324,2.6478866465,-0.1519216559,0.8792487276,NA
257044,CATSPERE,4.0843223292,-1.8141631596,2.4859915103,-0.7297543664,0.4655403428,NA
257068,PLCXD2,3.8151055967,-1.6388358798,2.553174938,-0.6418815473,0.5209500963,NA
257101,ZNF683,0,NA,NA,NA,NA,NA
2572,GAD2,0,NA,NA,NA,NA,NA
257202,GPX6,0,NA,NA,NA,NA,NA
257203,DSCR9,0.589408081,1.9221620461,4.7817558973,0.4019782873,0.6877000058,NA
257240,KLHL34,0,NA,NA,NA,NA,NA
257357,NA,0.4520735439,0.9772145991,4.7592432797,0.205329827,0.8373144419,NA
257358,LINC01366,1.0244804238,5.2195032583,4.8863718535,1.0681756147,0.2854413024,NA
2574,GAGE2C,0,NA,NA,NA,NA,NA
257407,C2orf72,1.218927274,2.5042205451,4.6610153748,0.5372693166,0.5910815968,NA
